time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Tue Apr 30 2024 11:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3557,0
Tue Apr 30 2024 12:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3557,0
Tue Apr 30 2024 13:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3568,2367.3906035463806
Tue Apr 30 2024 14:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3568,0
Tue Apr 30 2024 15:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3568,0
Tue Apr 30 2024 16:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3065,135892.02989839096
Tue Apr 30 2024 17:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3126,12793.020724131791
Tue Apr 30 2024 18:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3137,2232.0322410078575
Tue Apr 30 2024 19:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3121,3282.451660922926
Tue Apr 30 2024 20:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3121,0
Tue Apr 30 2024 21:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3401,104966.82853717092
Tue Apr 30 2024 22:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3396,971.6537567799079
Tue Apr 30 2024 23:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3397,142.36887784297298
Wed May 01 2024 00:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3406,1865.3322912978117
Wed May 01 2024 01:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3377,6208.208468360513
Wed May 01 2024 02:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3363,2988.7086296854977
Wed May 01 2024 03:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3363,0
Wed May 01 2024 04:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3415,11087.068408305699
Wed May 01 2024 05:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.3415,0
Wed May 01 2024 06:00:00 GMT+0100 (British Summer Time),0.0024,0.0339,0.2633,192111.3034211286
Wed May 01 2024 07:00:00 GMT+0100 (British Summer Time),0.0027,0.0333,0.268,20795.34457361357
