time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Thu May 02 2024 13:00:00 GMT+0100 (British Summer Time),0.0314,0.0311,0.0391,0
Thu May 02 2024 14:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0391,0
Thu May 02 2024 15:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0391,3.4706188196449808
Thu May 02 2024 16:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0391,0.3633576027198686
Thu May 02 2024 17:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0391,1138.1060037658494
Thu May 02 2024 18:00:00 GMT+0100 (British Summer Time),0.0314,0.0311,0.0391,0
Thu May 02 2024 19:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0391,226.4691737572176
Thu May 02 2024 20:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0391,156.8604024836936
Thu May 02 2024 21:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0391,0
Thu May 02 2024 22:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0391,0
Thu May 02 2024 23:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,6493.76900737648
Fri May 03 2024 00:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 01:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 02:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 03:00:00 GMT+0100 (British Summer Time),0.0314,0.0311,0.0392,0
Fri May 03 2024 04:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 05:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 06:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 07:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,1.5949759422820864
Fri May 03 2024 08:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 09:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 10:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 11:00:00 GMT+0100 (British Summer Time),0.0314,0.0312,0.0392,0
Fri May 03 2024 12:00:00 GMT+0100 (British Summer Time),0.0314,0.0311,0.0392,0
Fri May 03 2024 13:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0392,7.288239383440807
Fri May 03 2024 14:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0392,0
Fri May 03 2024 15:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,457261.50131907046
Fri May 03 2024 16:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Fri May 03 2024 17:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Fri May 03 2024 18:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,3.996775779023225
Fri May 03 2024 19:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,612.9837176548816
Fri May 03 2024 20:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Fri May 03 2024 21:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Fri May 03 2024 22:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Fri May 03 2024 23:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 00:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 01:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 02:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 03:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 04:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,11.351502333948133
Sat May 04 2024 05:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 06:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,415.8931178483812
Sat May 04 2024 07:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 08:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 09:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 10:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 11:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,0
Sat May 04 2024 12:00:00 GMT+0100 (British Summer Time),0.0298,0.031,0.0328,3.7767578583153556
Sat May 04 2024 13:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,631.7687315269445
Sat May 04 2024 14:00:00 GMT+0100 (British Summer Time),0.0303,0.031,0.0328,0
Sat May 04 2024 15:00:00 GMT+0100 (British Summer Time),0.0303,0.031,0.0328,0.16076988420469543
Sat May 04 2024 16:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,5.636339130747895
Sat May 04 2024 17:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sat May 04 2024 18:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sat May 04 2024 19:00:00 GMT+0100 (British Summer Time),0.0303,0.031,0.0328,0
Sat May 04 2024 20:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,2.2109828819311286
Sat May 04 2024 21:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,3.2141133399886086
Sat May 04 2024 22:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sat May 04 2024 23:00:00 GMT+0100 (British Summer Time),0.0303,0.031,0.0328,0
Sun May 05 2024 00:00:00 GMT+0100 (British Summer Time),0.0303,0.031,0.0328,0
Sun May 05 2024 01:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sun May 05 2024 02:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sun May 05 2024 03:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sun May 05 2024 04:00:00 GMT+0100 (British Summer Time),0.0303,0.031,0.0328,0
Sun May 05 2024 05:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sun May 05 2024 06:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sun May 05 2024 07:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sun May 05 2024 08:00:00 GMT+0100 (British Summer Time),0.0303,0.031,0.0328,0
Sun May 05 2024 09:00:00 GMT+0100 (British Summer Time),0.0303,0.031,0.0328,0
Sun May 05 2024 10:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0.37659608827535773
Sun May 05 2024 11:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sun May 05 2024 12:00:00 GMT+0100 (British Summer Time),0.0304,0.031,0.0328,0
Sun May 05 2024 13:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Sun May 05 2024 14:00:00 GMT+0100 (British Summer Time),0.0288,0.0308,0.0328,0
Sun May 05 2024 15:00:00 GMT+0100 (British Summer Time),0.0288,0.0308,0.0328,0
Sun May 05 2024 16:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,110.02359676055411
Sun May 05 2024 17:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Sun May 05 2024 18:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,426.7136774283183
Sun May 05 2024 19:00:00 GMT+0100 (British Summer Time),0.0288,0.0308,0.0328,0
Sun May 05 2024 20:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Sun May 05 2024 21:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,12.393625779089998
Sun May 05 2024 22:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Sun May 05 2024 23:00:00 GMT+0100 (British Summer Time),0.0288,0.0308,0.0328,0
Mon May 06 2024 00:00:00 GMT+0100 (British Summer Time),0.0288,0.0308,0.0328,0
Mon May 06 2024 01:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Mon May 06 2024 02:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Mon May 06 2024 03:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Mon May 06 2024 04:00:00 GMT+0100 (British Summer Time),0.0288,0.0308,0.0328,0
Mon May 06 2024 05:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0.5440289177062274
Mon May 06 2024 06:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Mon May 06 2024 07:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Mon May 06 2024 08:00:00 GMT+0100 (British Summer Time),0.0288,0.0308,0.0328,0
Mon May 06 2024 09:00:00 GMT+0100 (British Summer Time),0.0288,0.0308,0.0328,629.4941999729708
Mon May 06 2024 10:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Mon May 06 2024 11:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Mon May 06 2024 12:00:00 GMT+0100 (British Summer Time),0.0287,0.0308,0.0328,0
Mon May 06 2024 13:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0
Mon May 06 2024 14:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,4.321300225323659
Mon May 06 2024 15:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Mon May 06 2024 16:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0.007325823641494241
Mon May 06 2024 17:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0
Mon May 06 2024 18:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0
Mon May 06 2024 19:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Mon May 06 2024 20:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Mon May 06 2024 21:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,107.24292978847556
Mon May 06 2024 22:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0
Mon May 06 2024 23:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Tue May 07 2024 00:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Tue May 07 2024 01:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Tue May 07 2024 02:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0
Tue May 07 2024 03:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0
Tue May 07 2024 04:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Tue May 07 2024 05:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Tue May 07 2024 06:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0
Tue May 07 2024 07:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0
Tue May 07 2024 08:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Tue May 07 2024 09:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Tue May 07 2024 10:00:00 GMT+0100 (British Summer Time),0.0293,0.0306,0.0328,0
Tue May 07 2024 11:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,6.158940891138805
Tue May 07 2024 12:00:00 GMT+0100 (British Summer Time),0.0294,0.0306,0.0328,0.03088797092275165
Tue May 07 2024 13:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,1.617002652208073
Tue May 07 2024 14:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,98.9790014410174
Tue May 07 2024 15:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Tue May 07 2024 16:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Tue May 07 2024 17:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Tue May 07 2024 18:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Tue May 07 2024 19:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Tue May 07 2024 20:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Tue May 07 2024 21:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Tue May 07 2024 22:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Tue May 07 2024 23:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,2.4440762990532052
Wed May 08 2024 00:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 01:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 02:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 03:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 04:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 05:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 06:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 07:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 08:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0.4753464838818088
Wed May 08 2024 09:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 10:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 11:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 12:00:00 GMT+0100 (British Summer Time),0.0296,0.0304,0.0328,0
Wed May 08 2024 13:00:00 GMT+0100 (British Summer Time),0.0299,0.0299,0.0328,0
Wed May 08 2024 14:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0328,0
Wed May 08 2024 15:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0328,0
Wed May 08 2024 16:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0328,2471.3798580473904
Wed May 08 2024 17:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0.30106246914695767
Wed May 08 2024 18:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Wed May 08 2024 19:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Wed May 08 2024 20:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Wed May 08 2024 21:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Wed May 08 2024 22:00:00 GMT+0100 (British Summer Time),0.0299,0.0299,0.0327,10.7788724332722
Wed May 08 2024 23:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 00:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 01:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 02:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 03:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 04:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 05:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 06:00:00 GMT+0100 (British Summer Time),0.0299,0.0299,0.0327,0
Thu May 09 2024 07:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 08:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 09:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 10:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 11:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 12:00:00 GMT+0100 (British Summer Time),0.03,0.0299,0.0327,0
Thu May 09 2024 13:00:00 GMT+0100 (British Summer Time),0.0295,0.0296,0.0327,0
Thu May 09 2024 14:00:00 GMT+0100 (British Summer Time),0.0295,0.0296,0.0327,0
Thu May 09 2024 15:00:00 GMT+0100 (British Summer Time),0.0295,0.0296,0.0327,0
Thu May 09 2024 16:00:00 GMT+0100 (British Summer Time),0.0296,0.0296,0.0327,0
