time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Wed Jun 26 2024 15:00:00 GMT+0100 (British Summer Time),0.035,0.0271,0.1418,608.8108056983831
Wed Jun 26 2024 16:00:00 GMT+0100 (British Summer Time),0.035,0.0271,0.1448,21604.16337681326
Wed Jun 26 2024 17:00:00 GMT+0100 (British Summer Time),0.035,0.0271,0.1452,22039.605990043798
Wed Jun 26 2024 18:00:00 GMT+0100 (British Summer Time),0.035,0.0271,0.1452,0
Wed Jun 26 2024 19:00:00 GMT+0100 (British Summer Time),0.035,0.0271,0.1456,12287.81699738094
Wed Jun 26 2024 20:00:00 GMT+0100 (British Summer Time),0.035,0.0271,0.1395,47053.242172032325
Wed Jun 26 2024 21:00:00 GMT+0100 (British Summer Time),0.0206,0.025,0.1384,8539.251481873545
Wed Jun 26 2024 22:00:00 GMT+0100 (British Summer Time),0.0186,0.025,0.1396,28582.512644535793
Wed Jun 26 2024 23:00:00 GMT+0100 (British Summer Time),0.0186,0.025,0.1403,1178.1236633116391
Thu Jun 27 2024 00:00:00 GMT+0100 (British Summer Time),0.0169,0.0245,0.1377,29825.01162274926
Thu Jun 27 2024 01:00:00 GMT+0100 (British Summer Time),0.015,0.0242,0.1047,1510653.558293261
Thu Jun 27 2024 02:00:00 GMT+0100 (British Summer Time),0.015,0.0242,0.0998,362647.4817172431
Thu Jun 27 2024 03:00:00 GMT+0100 (British Summer Time),0.0252,0.0257,0.0892,226400.04316837227
Thu Jun 27 2024 04:00:00 GMT+0100 (British Summer Time),0.0235,0.0257,0.0901,1778891.2904813956
Thu Jun 27 2024 05:00:00 GMT+0100 (British Summer Time),0.0235,0.0257,0.0954,182609.12218294552
Thu Jun 27 2024 06:00:00 GMT+0100 (British Summer Time),0.0235,0.0252,0.1055,645814.7825008713
Thu Jun 27 2024 07:00:00 GMT+0100 (British Summer Time),0.0235,0.0252,0.1084,491118.2593922558
Thu Jun 27 2024 08:00:00 GMT+0100 (British Summer Time),0.0235,0.0249,0.1042,200112.38700237547
Thu Jun 27 2024 09:00:00 GMT+0100 (British Summer Time),0.0235,0.0249,0.095,2955634.791844969
Thu Jun 27 2024 10:00:00 GMT+0100 (British Summer Time),0.0235,0.0249,0.1052,1233629.4388809656
Thu Jun 27 2024 11:00:00 GMT+0100 (British Summer Time),0.0235,0.0249,0.0984,458128.47062109056
Thu Jun 27 2024 12:00:00 GMT+0100 (British Summer Time),0.0235,0.0249,0.1018,160222.42514342375
Thu Jun 27 2024 13:00:00 GMT+0100 (British Summer Time),0.0235,0.0249,0.1037,71725.34126740335
Thu Jun 27 2024 14:00:00 GMT+0100 (British Summer Time),0.0367,0.0268,0.107,1304660.068388859
Thu Jun 27 2024 15:00:00 GMT+0100 (British Summer Time),0.0247,0.0268,0.1036,214498.3033080338
Thu Jun 27 2024 16:00:00 GMT+0100 (British Summer Time),0.0247,0.0268,0.0998,453453.2719325777
Thu Jun 27 2024 17:00:00 GMT+0100 (British Summer Time),0.0247,0.0268,0.0979,345810.5185401406
Thu Jun 27 2024 18:00:00 GMT+0100 (British Summer Time),0.0247,0.0268,0.0979,0
Thu Jun 27 2024 19:00:00 GMT+0100 (British Summer Time),0.0247,0.0251,0.1055,2259463.8418003465
Thu Jun 27 2024 20:00:00 GMT+0100 (British Summer Time),0.0247,0.0251,0.1022,1303792.5043867733
Thu Jun 27 2024 21:00:00 GMT+0100 (British Summer Time),0.0247,0.0251,0.1016,44372.63433357462
Thu Jun 27 2024 22:00:00 GMT+0100 (British Summer Time),0.0345,0.0265,0.0991,128791.17774809111
Thu Jun 27 2024 23:00:00 GMT+0100 (British Summer Time),0.0364,0.0267,0.0994,27018.523856395153
Fri Jun 28 2024 00:00:00 GMT+0100 (British Summer Time),0.0364,0.0267,0.0936,532945.5364259912
Fri Jun 28 2024 01:00:00 GMT+0100 (British Summer Time),0.0383,0.027,0.0968,763863.3627596813
Fri Jun 28 2024 02:00:00 GMT+0100 (British Summer Time),0.0383,0.027,0.0996,129707.94319200859
Fri Jun 28 2024 03:00:00 GMT+0100 (British Summer Time),0.0263,0.027,0.1,25016.578416144104
Fri Jun 28 2024 04:00:00 GMT+0100 (British Summer Time),0.0263,0.027,0.1005,56315.14405378963
Fri Jun 28 2024 05:00:00 GMT+0100 (British Summer Time),0.0263,0.027,0.0989,73917.18644500864
Fri Jun 28 2024 06:00:00 GMT+0100 (British Summer Time),0.032,0.0261,0.0991,20941.60507716797
Fri Jun 28 2024 07:00:00 GMT+0100 (British Summer Time),0.032,0.0261,0.0994,89695.1816509735
Fri Jun 28 2024 08:00:00 GMT+0100 (British Summer Time),0.032,0.0261,0.0993,211229.9806772322
Fri Jun 28 2024 09:00:00 GMT+0100 (British Summer Time),0.032,0.0261,0.0997,92405.28042627763
Fri Jun 28 2024 10:00:00 GMT+0100 (British Summer Time),0.032,0.0261,0.0997,9413.662270493474
