Date,TVL,,,
27/03/2024,3106477288.9235516,,,
28/03/2024,3117151150.357987,,,
29/03/2024,3245080869.184478,,,
30/03/2024,3252866192.097537,,,
31/03/2024,3268337643.2615223,,,
01/04/2024,3414057157.3260503,,,
02/04/2024,3334054424.4449506,,,
03/04/2024,3242386709.7575994,,,
04/04/2024,3303986556.018612,,,
05/04/2024,3321404064.4083676,,,
06/04/2024,3343359345.9897137,,,
07/04/2024,3409700434.1283464,,,
08/04/2024,3512132362.704828,,,
09/04/2024,3851362568.5668445,,,
10/04/2024,3793750273.856969,,,
11/04/2024,3843421416.0060434,,,
12/04/2024,3891549259.230954,,,
13/04/2024,3598507174.7156606,,,
14/04/2024,3281547728.1629577,,,
15/04/2024,3539215819.1413713,,,
16/04/2024,3524815020.35716,,,
17/04/2024,3518701458.670617,,,
18/04/2024,3419059041.1047726,,,
19/04/2024,3509715847.7724423,,,
20/04/2024,3590464310.246689,,,
21/04/2024,3673095740.11156,,,
22/04/2024,3677395089.0895076,,,
23/04/2024,3806333206.6151333,,,
24/04/2024,3861137840.266268,,,
25/04/2024,3795830828.8150826,,,
26/04/2024,3844869308.614656,,,
27/04/2024,3846242065.8919735,,,
28/04/2024,3993149641.8968983,,,
29/04/2024,4081677510.3569603,,,
30/04/2024,3995780320.2906065,,,
01/05/2024,3786950343.9089065,,,
02/05/2024,3731502698.5578957,,,
03/05/2024,3793823511.08395,,,
04/05/2024,3954021691.9830813,,,
05/05/2024,3995510608.9105897,,,
06/05/2024,4013030200.703573,,,
07/05/2024,3982499588.353404,,,
08/05/2024,3989260660.492739,,,
09/05/2024,3865726051.8188887,,,
10/05/2024,3933041630.084234,,,
11/05/2024,3775145876.7318783,,,
12/05/2024,3805044214.7410994,,,
13/05/2024,3813873853.0331964,,,
14/05/2024,4049838053.367979,,,
15/05/2024,3981237017.166937,,,
16/05/2024,4282695654.3603826,,,
17/05/2024,4232509130.9078326,,,
18/05/2024,4478382302.925385,,,
19/05/2024,4521885865.058591,,,
20/05/2024,4480877681.370333,,,
21/05/2024,5309127940.65485,,,
22/05/2024,5506542891.386399,,,
23/05/2024,5493931844.769857,,,
24/05/2024,5555681588.687008,,,
25/05/2024,5531225049.328705,,,
26/05/2024,5609238342.875783,,,
27/05/2024,5795723716.63494,,,
28/05/2024,5930247759.909849,,,
29/05/2024,5927750828.29767,,,
30/05/2024,5855497361.020912,,,
31/05/2024,5917193523.245243,,,
01/06/2024,5994432985.051218,,,
02/06/2024,6087357789.488746,,,
03/06/2024,6051231515.792205,,,
04/06/2024,6114567589.126674,,,
05/06/2024,6377746407.771159,,,
06/06/2024,6485311721.934928,,,
07/06/2024,6441919796.204962,,,
08/06/2024,6381157083.530484,,,
09/06/2024,6353477737.996481,,,
10/06/2024,6447911757.151408,,,
11/06/2024,6448499252.2773695,,,
12/06/2024,6161151034.876434,,,
13/06/2024,6298820654.131582,,,
14/06/2024,6148427370.061758,,,
15/06/2024,6154135730.362951,,,
16/06/2024,6318561515.265336,,,
17/06/2024,6393085355.3305645,,,
18/06/2024,6283319900.094383,,,
19/06/2024,6192454945.265139,,,
20/06/2024,6427536254.243701,,,
21/06/2024,6468816274.861459,,,
22/06/2024,6492365014.833312,,,
23/06/2024,6424451601.462223,,,
24/06/2024,6307145527.955419,,,
25/06/2024,6149464823.906702,,,
26/06/2024,6271882483.220995,,,
