time,open,high,low,close,volume
2024-05-22,372.8838,374.9479,360.8317,367.2663,0.0
2024-05-23,367.3322,371.1015,260.8597,260.8597,0.0
2024-05-24,261.504,264.5663,252.1203,259.014,60.0961
2024-05-25,258.9357,263.5043,251.2233,251.8727,86.3678
2024-05-26,251.819,258.2869,250.5311,254.6187,0.0
2024-05-27,254.7654,277.6703,254.7584,271.4546,428.9674
2024-05-28,271.4881,273.1114,262.2567,267.1219,0.0
2024-05-29,266.6687,268.7912,258.0067,259.8937,0.0
2024-05-30,259.404,261.2067,254.1707,255.6501,0.0
2024-05-31,255.053,270.4005,234.1089,262.9978,157.2161
2024-06-01,263.1724,265.2476,257.7257,258.5149,0.0
2024-06-02,258.4846,258.9137,228.4784,228.5504,0.0
2024-06-03,228.7777,232.0513,226.0638,226.6542,0.0
2024-06-04,226.3337,226.7637,222.6907,225.1407,0.0
2024-06-05,225.2609,234.3496,221.3554,222.273,380.6706
2024-06-06,222.379,223.0405,215.4301,217.3208,0.0
2024-06-07,217.356,235.9525,202.4223,204.1629,686.7381
2024-06-08,203.9341,206.5519,200.9811,200.9977,110.663
2024-06-09,201.3022,201.3022,192.6816,194.6478,60.5276
2024-06-10,194.5999,229.1952,180.1422,226.179,2941.9795
2024-06-11,225.7953,249.4996,183.198,228.7503,4235.484
2024-06-12,228.6728,230.1429,214.7041,217.3388,0.0
2024-06-13,216.6547,220.0388,170.6659,170.6659,0.0
2024-06-14,170.8244,172.9674,140.5058,145.0162,7897.1779
2024-06-15,144.9308,147.2572,102.1574,134.5095,1600.7183
2024-06-16,134.4034,138.2855,134.3855,136.5855,178.2081
2024-06-17,136.1771,136.1771,130.3479,130.3479,0.0
2024-06-18,130.3434,130.3434,83.4958,85.4456,0.0
2024-06-19,85.4426,93.3528,85.2616,93.3509,63.8494
2024-06-20,93.1997,95.0067,91.4468,91.709,51.2656
2024-06-21,91.625,91.625,74.3834,74.4597,314.9535
2024-06-22,74.3618,74.3618,64.7761,64.8779,6.3763
2024-06-23,64.7718,88.924,64.7694,86.819,1376.5906
2024-06-24,86.734,88.4731,82.055,88.4699,301.0774
2024-06-25,88.5974,88.7963,84.0376,84.7405,260.6886
2024-06-26,84.5732,87.0204,80.9847,87.0178,418.3204
2024-06-27,86.6834,87.0325,58.1153,58.1153,133002.6166
2024-06-28,58.0788,63.5124,56.7787,57.843,95548.8824
2024-06-29,57.9283,59.6348,53.4694,58.1716,510.917
2024-06-30,58.2035,63.8596,58.2012,63.7699,560.7682
2024-07-01,63.6108,75.3184,63.5831,71.451,57293.5159
2024-07-02,71.5264,72.9927,67.0476,67.485,80694.8184
2024-07-03,67.474,72.9008,65.7729,72.868,56281.1233
2024-07-04,72.7885,72.931,68.4348,69.5898,224007.5357
2024-07-05,69.0257,70.1027,63.1077,63.4077,33673.911
2024-07-06,63.2481,67.8159,60.5219,65.1375,182761.07
2024-07-07,65.1548,66.1182,60.5588,60.5736,348.7107
2024-07-08,60.6067,60.9438,55.8138,58.3738,137234.5508
2024-07-09,58.2534,67.501,2.3382,45.7301,280074.0232
2024-07-10,45.6868,46.8471,44.9851,44.9877,6623.6029
2024-07-11,44.9837,47.6466,44.2799,45.8318,0.0
2024-07-12,45.8405,49.2685,44.9547,48.8833,22971.0058
2024-07-13,49.0086,51.5605,48.8381,51.5341,90.9856
2024-07-14,51.3238,52.2929,51.1266,52.2742,0.0
2024-07-15,52.0802,54.8849,51.7894,52.8892,60575.9257
2024-07-16,52.8331,52.8331,50.6842,51.4167,42102.7146
2024-07-17,51.3877,52.2578,35.2291,37.005,385.8509
2024-07-18,36.9439,45.0942,36.9311,44.8538,140592.5685
2024-07-19,44.8014,44.8408,42.8001,44.2732,53.2382
2024-07-20,44.2255,45.2618,43.8806,44.8192,170.2115
2024-07-21,44.9485,46.1866,37.7978,38.8389,10074.6979
2024-07-22,38.8534,39.4539,38.0396,38.1779,73.6031
2024-07-23,38.2843,47.5339,38.27,47.0482,178357.0199
2024-07-24,46.9846,47.6427,45.2633,45.3161,195.4107
2024-07-25,45.4315,47.2138,43.305,44.3702,0.0
2024-07-26,44.4551,46.042,44.4502,45.6284,119.1815
2024-07-27,45.5831,51.9983,45.3495,51.2129,7903.7837
2024-07-28,51.1424,51.1424,47.0487,49.2017,674.6127
2024-07-29,49.2722,49.8883,44.6166,49.6146,14601.8741
2024-07-30,49.4201,50.2179,48.1845,48.6057,142.585
2024-07-31,48.6292,49.0014,46.5362,46.7605,81476.8424
2024-08-01,46.8362,46.8362,44.2071,46.441,141.6655
2024-08-02,46.3386,46.6305,40.537,41.0216,32662.0607
2024-08-03,40.9066,44.872,36.7512,43.3219,2400.9705
2024-08-04,43.2643,45.2587,38.6214,39.0364,52166.3836
2024-08-05,38.8813,40.1108,31.6871,33.2342,85414.2064
2024-08-06,33.0882,34.6997,32.9026,33.3193,85.0224
2024-08-07,33.4106,34.3564,30.9861,31.2755,12.6004
2024-08-08,31.2187,39.7609,27.9119,29.0369,210032.9173
2024-08-09,29.0537,29.7025,27.8654,27.9876,0.0
2024-08-10,28.1162,30.1507,27.9175,29.5051,15.3143
2024-08-11,29.4896,30.4783,28.3874,28.4839,0.0
2024-08-12,28.4652,29.9937,27.5818,28.5701,56.8872
2024-08-13,28.5154,28.559,27.4146,27.4146,26.4877
