Date,TVL,,,
14/11/2023,21381835.3548805,,,
15/11/2023,20843609.720119085,,,
16/11/2023,21588428.98316362,,,
17/11/2023,20555900.227938015,,,
18/11/2023,20497787.54315987,,,
19/11/2023,20575665.763800982,,,
20/11/2023,21085603.641186327,,,
21/11/2023,21217741.88687676,,,
22/11/2023,20354914.369156357,,,
23/11/2023,21639614.162734706,,,
24/11/2023,21648047.8653557,,,
25/11/2023,21835532.51543315,,,
26/11/2023,21815260.18552433,,,
27/11/2023,21700415.243103866,,,
28/11/2023,21324657.101528954,,,
29/11/2023,21526197.000899877,,,
30/11/2023,21309777.568152215,,,
01/12/2023,21546800.843365684,,,
02/12/2023,21917917.059341073,,,
03/12/2023,22701339.058133587,,,
04/12/2023,23084519.04353156,,,
05/12/2023,23442778.68302168,,,
06/12/2023,24051019.005740263,,,
07/12/2023,23440542.870917358,,,
08/12/2023,24780286.031881075,,,
09/12/2023,24842188.26321362,,,
10/12/2023,24661750.1471824,,,
11/12/2023,24652698.35720343,,,
12/12/2023,23388831.008363392,,,
13/12/2023,23053828.94707276,,,
14/12/2023,23747441.828619186,,,
15/12/2023,24404145.00842982,,,
16/12/2023,23374740.54895113,,,
17/12/2023,23462944.33673654,,,
18/12/2023,23159850.226734787,,,
19/12/2023,23391097.17469799,,,
20/12/2023,23010766.785969526,,,
21/12/2023,23143134.038322184,,,
22/12/2023,23506753.284769084,,,
23/12/2023,24451591.809674915,,,
24/12/2023,24266079.91867315,,,
25/12/2023,23841602.843228124,,,
26/12/2023,23885040.644137584,,,
27/12/2023,23455517.319883376,,,
28/12/2023,25049848.42398393,,,
29/12/2023,24735769.33064437,,,
30/12/2023,24675893.555599608,,,
31/12/2023,24659015.50199771,,,
01/01/2024,24487545.283437166,,,
02/01/2024,25622769.93920977,,,
03/01/2024,25298366.369006444,,,
04/01/2024,23962951.065340593,,,
05/01/2024,24704929.87936902,,,
06/01/2024,24648568.951113556,,,
07/01/2024,24409994.545396816,,,
08/01/2024,24113249.403909322,,,
09/01/2024,24880150.528845917,,,
10/01/2024,25968636.500945147,,,
11/01/2024,28524842.682233088,,,
12/01/2024,28776861.382728454,,,
13/01/2024,27629137.24259687,,,
14/01/2024,28286311.851483777,,,
15/01/2024,27523845.66265125,,,
16/01/2024,27794097.56888157,,,
17/01/2024,28507126.80984265,,,
18/01/2024,27728927.166677985,,,
19/01/2024,24648029.169532564,,,
20/01/2024,24923787.957006123,,,
21/01/2024,24768169.419430565,,,
22/01/2024,24810650.620804958,,,
23/01/2024,23128893.888938963,,,
24/01/2024,22281655.08288105,,,
25/01/2024,22422298.76735041,,,
26/01/2024,22221396.74157823,,,
27/01/2024,22779851.42730653,,,
28/01/2024,22794113.856458098,,,
29/01/2024,22766341.502742715,,,
30/01/2024,23380848.451367144,,,
31/01/2024,23745457.385697376,,,
01/02/2024,23066587.246227294,,,
02/02/2024,23436716.80119519,,,
03/02/2024,23506065.7767808,,,
04/02/2024,8128661.501469793,,,
05/02/2024,8099581.247500564,,,
06/02/2024,54643268.82978052,,,
07/02/2024,58054590.15395539,,,
08/02/2024,59958147.46838752,,,
09/02/2024,66451336.92793237,,,
10/02/2024,80795314.43827249,,,
11/02/2024,80951135.12953953,,,
12/02/2024,80705194.08190008,,,
13/02/2024,86465127.67469738,,,
14/02/2024,85074729.96984674,,,
15/02/2024,89151039.1016225,,,
16/02/2024,90917415.43174945,,,
17/02/2024,90304927.79432182,,,
18/02/2024,89485818.47694393,,,
19/02/2024,92677499.52012357,,,
20/02/2024,95278862.43530901,,,
21/02/2024,97053364.03989014,,,
22/02/2024,95635753.13737558,,,
23/02/2024,96257456.75400889,,,
24/02/2024,94183233.65656063,,,
25/02/2024,96098570.06064369,,,
26/02/2024,100767338.78779909,,,
27/02/2024,102692260.7171108,,,
28/02/2024,105009024.06801215,,,
29/02/2024,109054429.61615886,,,
01/03/2024,108035441.84820785,,,
02/03/2024,110886295.2188266,,,
03/03/2024,110244758.04026105,,,
04/03/2024,113258628.55398227,,,
05/03/2024,117363242.1757942,,,
06/03/2024,115745486.02339125,,,
07/03/2024,127617271.16420822,,,
08/03/2024,129785779.6674355,,,
09/03/2024,132427634.55505529,,,
10/03/2024,133203103.06804319,,,
11/03/2024,134211439.93270022,,,
12/03/2024,141112164.23644856,,,
13/03/2024,140723977.95693693,,,
14/03/2024,141609320.69907278,,,
15/03/2024,137380741.85254624,,,
16/03/2024,134046320.718297,,,
17/03/2024,126535345.27652481,,,
18/03/2024,131480655.32715848,,,
19/03/2024,127097656.03365327,,,
20/03/2024,114133967.72990116,,,
21/03/2024,127621887.97704999,,,
22/03/2024,126875480.45208919,,,
23/03/2024,121033000.02306192,,,
24/03/2024,121683711.75247656,,,
25/03/2024,125898425.64021336,,,
26/03/2024,131141941.03815454,,,
27/03/2024,131436762.5871046,,,
28/03/2024,129443640.74417733,,,
29/03/2024,131891257.67348424,,,
30/03/2024,132194456.80720504,,,
31/03/2024,141174983.87024546,,,
01/04/2024,146335928.09093237,,,
02/04/2024,143692008.23336834,,,
03/04/2024,134318219.8216826,,,
04/04/2024,136355897.82855952,,,
05/04/2024,137154388.55722618,,,
06/04/2024,137456141.39998892,,,
07/04/2024,138616829.3176515,,,
08/04/2024,140527957.95280632,,,
09/04/2024,154089522.13879874,,,
10/04/2024,146666807.2927359,,,
11/04/2024,145169637.49376443,,,
12/04/2024,151165144.46294773,,,
13/04/2024,138994130.13575134,,,
14/04/2024,130079714.47758551,,,
15/04/2024,135713463.2518683,,,
16/04/2024,134113188.1086178,,,
17/04/2024,133556424.41246195,,,
18/04/2024,129573855.02169305,,,
19/04/2024,132867731.6169119,,,
20/04/2024,134920682.08033866,,,
21/04/2024,137250789.51273263,,,
22/04/2024,146954157.82907277,,,
23/04/2024,149654078.85452527,,,
24/04/2024,150552555.193535,,,
25/04/2024,147577118.56687874,,,
26/04/2024,149263631.00392643,,,
27/04/2024,147884154.8621985,,,
28/04/2024,153008363.16588438,,,
29/04/2024,156456203.69038486,,,
30/04/2024,150741650.02985704,,,
01/05/2024,141785519.38253218,,,
02/05/2024,141303831.728765,,,
03/05/2024,142978473.02853662,,,
04/05/2024,148663895.71842328,,,
05/05/2024,148642532.7662288,,,
06/05/2024,149487367.2529115,,,
07/05/2024,147464042.27823326,,,
08/05/2024,147244271.87863442,,,
09/05/2024,144378703.15074453,,,
10/05/2024,147339585.2682998,,,
11/05/2024,141673793.11054206,,,
12/05/2024,142986220.36368048,,,
13/05/2024,143858387.5719837,,,
14/05/2024,144603935.5899805,,,
15/05/2024,141955839.7965646,,,
16/05/2024,148220940.45242432,,,
17/05/2024,144178108.05989286,,,
18/05/2024,152375322.63883528,,,
19/05/2024,153756581.4584713,,,
20/05/2024,151644044.17999712,,,
21/05/2024,179898211.80254573,,,
22/05/2024,184951688.32376635,,,
23/05/2024,185500066.23851547,,,
24/05/2024,188949068.95649907,,,
25/05/2024,184335319.62291548,,,
26/05/2024,184820233.36412308,,,
27/05/2024,189739272.56147036,,,
28/05/2024,192073357.26728192,,,
29/05/2024,189748845.23874718,,,
30/05/2024,186462607.6266902,,,
31/05/2024,185321095.56299326,,,
01/06/2024,187051274.94579038,,,
02/06/2024,188668382.64540085,,,
03/06/2024,187535578.23705816,,,
04/06/2024,186522722.53600937,,,
05/06/2024,189012698.96499467,,,
06/06/2024,190551322.32836705,,,
07/06/2024,188336415.07738924,,,
08/06/2024,182836552.0537428,,,
09/06/2024,181513625.3000348,,,
10/06/2024,183941034.8047915,,,
11/06/2024,182046219.91553354,,,
12/06/2024,173439941.24296874,,,
13/06/2024,176698740.54876834,,,
14/06/2024,172726266.6562521,,,
15/06/2024,172702942.42091802,,,
16/06/2024,177283975.11094028,,,
17/06/2024,179096556.98292762,,,
18/06/2024,175555061.68846828,,,
19/06/2024,173181589.8874904,,,
20/06/2024,176969577.54379484,,,
21/06/2024,175408843.73871076,,,
22/06/2024,175751369.6098709,,,
23/06/2024,174940891.4101638,,,
24/06/2024,171808596.58725613,,,
25/06/2024,167423741.73413566,,,
26/06/2024,170437967.8717684,,,
