time,open,high,low,close,volume
2024-05-20,2783.1206,3301.0467,2762.5164,3299.2906,0.0
2024-05-21,3273.8615,3422.2311,3262.0947,3414.4612,0.0
2024-05-22,3396.846,3462.7693,3323.4428,3440.6031,28583.4541
2024-05-23,3437.4812,3659.0616,3416.3061,3503.9187,46683.0696
2024-05-24,3500.9763,3607.9372,3432.7833,3523.3419,92298.2954
2024-05-25,3517.5034,3561.4446,3506.6059,3529.6901,56.6606
2024-05-26,3541.9057,3593.8414,3515.6082,3547.0116,71913.0374
2024-05-27,3553.8536,3685.4378,3553.8536,3609.3336,19.9601
2024-05-28,3620.2558,3648.8032,3517.7118,3593.3905,0.0
2024-05-29,3574.7296,3612.659,3500.3534,3523.4093,12400.9096
2024-05-30,3504.2728,3597.2362,3496.2056,3535.1275,234249.4564
2024-05-31,3537.5195,3621.0459,3513.6552,3539.0394,771.2709
2024-06-01,3552.1151,3614.3957,3549.2549,3614.3957,1815.0176
2024-06-02,3607.6882,3624.0885,3552.4483,3576.8101,9994.6068
2024-06-03,3581.5554,3630.7245,3562.6093,3580.6999,9235.0587
2024-06-04,3574.4561,3649.9318,3556.0565,3649.8214,242552.7274
2024-06-05,3644.2509,3715.296,3619.3307,3692.538,51116.1372
2024-06-06,3710.8134,3710.8269,3620.2551,3653.8027,7981.8962
2024-06-07,3659.8421,3676.9796,3487.5239,3538.1849,19681.6144
2024-06-08,3526.5061,3554.217,3523.6771,3526.4652,7434.4684
2024-06-09,3531.9202,3568.3297,3518.7709,3556.3306,997.6449
2024-06-10,3555.5697,3558.6346,3500.3035,3522.3808,4178.4835
2024-06-11,3516.5198,3516.5693,3293.896,3354.1758,3643.4743
2024-06-12,3353.1483,3522.1308,3328.1099,3446.6892,148111.9312
2024-06-13,3436.0384,3436.0836,3322.2472,3344.8772,863.743
2024-06-14,3348.0931,3403.062,3254.1476,3365.9159,4199.9917
2024-06-15,3364.0482,3469.0505,3364.0482,3448.6834,10001.2427
2024-06-16,3446.0922,3516.0647,3419.982,3502.3955,56213.6889
2024-06-17,3492.0428,3492.1795,3371.8692,3387.8092,24267.5936
2024-06-18,3387.8127,3387.8354,3272.5219,3353.0827,66103.4829
2024-06-19,3353.0864,3453.4228,3347.2794,3433.2673,0.0
2024-06-20,3427.8316,3481.1601,3371.689,3414.7381,137457.6556
2024-06-21,3411.7275,3445.5393,3364.5338,3436.4683,173218.5567
2024-06-22,3432.0495,3432.2576,3402.7312,3415.4748,63595.4423
2024-06-23,3410.0036,3430.6215,3331.6485,3337.3483,11580.7939
2024-06-24,3334.2035,3337.0682,3172.3234,3252.6861,135278.5462
2024-06-25,3257.4908,3326.2715,3241.5454,3310.1845,30442.1075
2024-06-26,3304.328,3319.7256,3246.6075,3286.6106,89237.776
2024-06-27,3274.1087,3327.7568,3264.2781,3313.3754,1957535.8802
