time,tvl
2023-06-27 00:00:00,38455546.91764
2023-06-28 00:00:00,38681548.97687
2023-06-29 00:00:00,37774149.78734
2023-06-30 00:00:00,38259032.61529
2023-07-01 00:00:00,39927078.671
2023-07-02 00:00:00,39512458.29505
2023-07-03 00:00:00,39812883.81309
2023-07-04 00:00:00,40184354.57298
2023-07-05 00:00:00,39759706.99358
2023-07-06 00:00:00,38990615.4788
2023-07-07 00:00:00,37764209.93827
2023-07-08 00:00:00,38252317.06068
2023-07-09 00:00:00,38176881.31312
2023-07-10 00:00:00,37852998.88789
2023-07-11 00:00:00,38106604.33344
2023-07-12 00:00:00,32286322.80736
2023-07-13 00:00:00,31667341.22059
2023-07-14 00:00:00,29473955.73398
2023-07-15 00:00:00,36085760.09698
2023-07-16 00:00:00,36130912.75596
2023-07-17 00:00:00,35837420.89473
2023-07-18 00:00:00,35419461.3346
2023-07-19 00:00:00,35099224.24524
2023-07-20 00:00:00,34530177.8255
2023-07-21 00:00:00,35165403.14141
2023-07-22 00:00:00,35266530.68286
2023-07-23 00:00:00,33075234.4622
2023-07-24 00:00:00,33299808.90707
2023-07-25 00:00:00,32376634.02165
2023-07-26 00:00:00,32263808.96542
2023-07-27 00:00:00,32650601.18999
2023-07-28 00:00:00,32747090.46813
2023-07-29 00:00:00,33054797.08109
2023-07-30 00:00:00,33044713.80107
2023-07-31 00:00:00,32585351.13898
2023-08-01 00:00:00,32255154.70955
2023-08-02 00:00:00,32313864.34998
2023-08-03 00:00:00,31684809.50264
2023-08-04 00:00:00,31518372.11693
2023-08-05 00:00:00,31068993.76073
2023-08-06 00:00:00,31258520.22675
2023-08-07 00:00:00,30772681.64443
2023-08-08 00:00:00,30693798.35042
2023-08-09 00:00:00,31044833.94351
2023-08-10 00:00:00,31051744.80506
2023-08-11 00:00:00,30884483.24495
2023-08-12 00:00:00,30638483.32913
2023-08-13 00:00:00,30617816.0633
2023-08-14 00:00:00,30493458.94383
2023-08-15 00:00:00,30491353.5449
2023-08-16 00:00:00,30040520.05106
2023-08-17 00:00:00,29380437.11848
2023-08-18 00:00:00,27752463.58578
2023-08-19 00:00:00,27150552.61743
2023-08-20 00:00:00,27133859.89448
2023-08-21 00:00:00,27262558.08713
2023-08-22 00:00:00,26806101.00337
2023-08-23 00:00:00,25720794.65414
2023-08-24 00:00:00,26466588.2636
2023-08-25 00:00:00,26020160.08949
2023-08-26 00:00:00,25886129.07476
2023-08-27 00:00:00,25691816.38524
2023-08-28 00:00:00,26122746.9266
2023-08-29 00:00:00,26068630.48248
2023-08-30 00:00:00,27158695.19118
2023-08-31 00:00:00,26917052.59854
2023-09-01 00:00:00,25851804.7162
2023-09-02 00:00:00,28098366.49547
2023-09-03 00:00:00,28117022.13327
2023-09-04 00:00:00,28076960.93299
2023-09-05 00:00:00,28035989.06082
2023-09-06 00:00:00,30694816.71421
2023-09-07 00:00:00,30141799.94031
2023-09-08 00:00:00,30141705.76104
2023-09-09 00:00:00,29891532.72392
2023-09-10 00:00:00,29569013.23796
2023-09-11 00:00:00,29126346.40509
2023-09-12 00:00:00,27725083.4957
2023-09-13 00:00:00,28425372.01605
2023-09-14 00:00:00,28575297.4848
2023-09-15 00:00:00,28887385.87719
2023-09-16 00:00:00,29203607.79296
2023-09-17 00:00:00,28842652.69425
2023-09-18 00:00:00,28618695.48444
2023-09-19 00:00:00,28873907.93557
2023-09-20 00:00:00,29001013.11017
2023-09-21 00:00:00,28645695.09196
2023-09-22 00:00:00,27999909.88531
2023-09-23 00:00:00,28214377.32135
2023-09-24 00:00:00,28149801.72179
2023-09-25 00:00:00,27791151.19521
2023-09-26 00:00:00,27965372.40139
2023-09-27 00:00:00,28043239.33816
2023-09-28 00:00:00,28169240.17345
2023-09-29 00:00:00,29103675.26693
2023-09-30 00:00:00,29440425.26431
2023-10-01 00:00:00,29417027.93778
2023-10-02 00:00:00,30433636.93843
2023-10-03 00:00:00,29254808.25191
2023-10-04 00:00:00,28752945.31051
2023-10-05 00:00:00,30861516.13109
2023-10-06 00:00:00,29267197.63486
2023-10-07 00:00:00,30705733.55542
2023-10-08 00:00:00,30490986.7007
2023-10-09 00:00:00,30275548.12823
2023-10-10 00:00:00,29196180.42358
2023-10-11 00:00:00,28820415.69247
2023-10-12 00:00:00,28774966.45645
2023-10-13 00:00:00,28296006.08632
2023-10-14 00:00:00,28590014.29407
2023-10-15 00:00:00,28590868.60038
2023-10-16 00:00:00,28476017.34656
2023-10-17 00:00:00,28865546.02416
2023-10-18 00:00:00,28435447.52343
2023-10-19 00:00:00,28435938.91524
2023-10-20 00:00:00,28470546.94595
2023-10-21 00:00:00,29188363.65645
2023-10-22 00:00:00,29700108.72464
2023-10-23 00:00:00,30198577.29918
2023-10-24 00:00:00,31491416.10599
2023-10-25 00:00:00,31467540.17259
2023-10-26 00:00:00,31644052.78135
