time,tvl
2023-12-21 00:00:00,100023246.61974
2023-12-22 00:00:00,103654760.69791
2023-12-23 00:00:00,115767481.01802
2023-12-24 00:00:00,123095989.14035
2023-12-25 00:00:00,123620456.61681
2023-12-26 00:00:00,125195712.18435
2023-12-27 00:00:00,125213014.29376
2023-12-28 00:00:00,138952727.439
2023-12-29 00:00:00,135496698.9269
2023-12-30 00:00:00,136771851.66241
2023-12-31 00:00:00,138721778.43801
2024-01-01 00:00:00,140026102.39731
2024-01-02 00:00:00,147724461.06324
2024-01-03 00:00:00,148097617.58895
2024-01-04 00:00:00,139362899.63405
2024-01-05 00:00:00,143327790.0482
2024-01-06 00:00:00,142814705.80601
2024-01-07 00:00:00,142077131.80605
2024-01-08 00:00:00,141789944.42266
2024-01-09 00:00:00,149265788.08396
2024-01-10 00:00:00,154030475.533
2024-01-11 00:00:00,167525563.23261
2024-01-12 00:00:00,169809285.28374
2024-01-13 00:00:00,165441424.59998
2024-01-14 00:00:00,169109161.60464
2024-01-15 00:00:00,167912497.47672
2024-01-16 00:00:00,166536211.42958
2024-01-17 00:00:00,172102392.5208
2024-01-18 00:00:00,169370083.58558
2024-01-19 00:00:00,166307433.86981
2024-01-20 00:00:00,177887854.56542
2024-01-21 00:00:00,182155431.85955
2024-01-22 00:00:00,184704837.69691
2024-01-23 00:00:00,179117528.10351
2024-01-24 00:00:00,178080929.48414
2024-01-25 00:00:00,182790486.12337
2024-01-26 00:00:00,202291814.90593
2024-01-27 00:00:00,216748730.32554
2024-01-28 00:00:00,233180505.494
2024-01-29 00:00:00,239375280.56396
2024-01-30 00:00:00,255241655.55162
2024-01-31 00:00:00,264303223.3331
2024-02-01 00:00:00,265118878.65319
2024-02-02 00:00:00,276561246.29745
2024-02-03 00:00:00,285855719.97399
2024-02-04 00:00:00,291063684.57428
2024-02-05 00:00:00,296489806.20971
2024-02-06 00:00:00,306202317.03602
2024-02-07 00:00:00,329660191.78347
2024-02-08 00:00:00,343468928.10719
2024-02-09 00:00:00,364092106.22783
2024-02-10 00:00:00,391049253.60437
2024-02-11 00:00:00,392678627.66962
2024-02-12 00:00:00,399036774.09081
2024-02-13 00:00:00,424958080.48156
2024-02-14 00:00:00,428160084.50845
2024-02-15 00:00:00,452941287.48414
2024-02-16 00:00:00,467077422.07314
2024-02-17 00:00:00,467286878.9211
2024-02-18 00:00:00,469495799.7683
2024-02-19 00:00:00,484957817.79826
2024-02-20 00:00:00,503542496.74296
2024-02-21 00:00:00,517529997.94214
2024-02-22 00:00:00,520792599.13775
2024-02-23 00:00:00,524683945.98826
2024-02-24 00:00:00,521894190.12801
2024-02-25 00:00:00,538448439.32238
2024-02-26 00:00:00,566448680.76483
2024-02-27 00:00:00,578890614.27186
2024-02-28 00:00:00,600760845.34909
2024-02-29 00:00:00,633805193.33018
2024-03-01 00:00:00,627462531.91771
2024-03-02 00:00:00,641251218.05476
2024-03-03 00:00:00,639582840.77924
2024-03-04 00:00:00,659548445.44816
2024-03-05 00:00:00,677869677.39
2024-03-06 00:00:00,669931443.25862
2024-03-07 00:00:00,713323120.58017
2024-03-08 00:00:00,723891412.83188
2024-03-09 00:00:00,733220750.57624
2024-03-10 00:00:00,735884130.23327
2024-03-11 00:00:00,732179181.25349
2024-03-12 00:00:00,765501666.31663
2024-03-13 00:00:00,751816659.27409
2024-03-14 00:00:00,756262228.39551
2024-03-15 00:00:00,744015841.77826
2024-03-16 00:00:00,715402037.48393
2024-03-17 00:00:00,671432910.06554
2024-03-18 00:00:00,685147468.17781
2024-03-19 00:00:00,670341471.21598
2024-03-20 00:00:00,606560375.67231
2024-03-21 00:00:00,667860590.05169
2024-03-22 00:00:00,668973288.45599
2024-03-23 00:00:00,644492998.93527
2024-03-24 00:00:00,653200291.51341
2024-03-25 00:00:00,668445984.81204
2024-03-26 00:00:00,708534480.99778
2024-03-27 00:00:00,706243464.81979
2024-03-28 00:00:00,690635569.59346
2024-03-29 00:00:00,709598869.77398
2024-03-30 00:00:00,723788301.05387
2024-03-31 00:00:00,744112662.45245
2024-04-01 00:00:00,772716706.42161
2024-04-02 00:00:00,751879372.09333
2024-04-03 00:00:00,710805355.85593
2024-04-04 00:00:00,721823284.2669
2024-04-05 00:00:00,731624293.85438
2024-04-06 00:00:00,738403939.32981
2024-04-07 00:00:00,755341481.46565
2024-04-08 00:00:00,774973918.1119
2024-04-09 00:00:00,847312682.74437
2024-04-10 00:00:00,815980258.18926
2024-04-11 00:00:00,830392474.27696
2024-04-12 00:00:00,825238929.54906
2024-04-13 00:00:00,763760615.1571
2024-04-14 00:00:00,709827317.67692
2024-04-15 00:00:00,753220543.93794
2024-04-16 00:00:00,745799448.16456
2024-04-17 00:00:00,747659944.29522
2024-04-18 00:00:00,730505044.676
2024-04-19 00:00:00,749848290.62153
2024-04-20 00:00:00,767447736.98986
2024-04-21 00:00:00,780807230.88944
2024-04-22 00:00:00,789921916.71866
2024-04-23 00:00:00,804385515.03214
2024-04-24 00:00:00,810798675.25198
2024-04-25 00:00:00,795241608.63906
2024-04-26 00:00:00,802840852.17036
2024-04-27 00:00:00,818718347.69962
2024-04-28 00:00:00,845651840.70901
2024-04-29 00:00:00,862332666.61573
2024-04-30 00:00:00,829917880.82571
2024-05-01 00:00:00,785531221.76038
2024-05-02 00:00:00,781770160.70278
2024-05-03 00:00:00,789949812.08768
2024-05-04 00:00:00,821796019.6976
2024-05-05 00:00:00,822290401.70914
2024-05-06 00:00:00,828283533.81747
2024-05-07 00:00:00,817080903.47215
2024-05-08 00:00:00,811187219.03773
2024-05-09 00:00:00,794787263.08548
2024-05-10 00:00:00,809107306.8719
2024-05-11 00:00:00,780244097.31126
2024-05-12 00:00:00,784288833.54978
2024-05-13 00:00:00,788851161.08654
2024-05-14 00:00:00,759060651.73346
2024-05-15 00:00:00,745593886.07062
2024-05-16 00:00:00,779209892.65481
2024-05-17 00:00:00,753548865.95618
2024-05-18 00:00:00,792943599.29286
2024-05-19 00:00:00,791439824.27191
2024-05-20 00:00:00,783148953.4992
2024-05-21 00:00:00,928505484.48243
2024-05-22 00:00:00,970206877.74757
2024-05-23 00:00:00,952250295.25702
2024-05-24 00:00:00,970631079.10622
2024-05-25 00:00:00,945730853.37541
2024-05-26 00:00:00,948475371.73819
2024-05-27 00:00:00,971121965.58777
2024-05-28 00:00:00,982887925.86132
