time,tvl
2024-07-20 00:00:00,2115789297.12667
2024-07-21 00:00:00,2084971045.31699
2024-07-22 00:00:00,2090117070.93758
2024-07-23 00:00:00,2011069163.51446
2024-07-24 00:00:00,2014497525.54957
2024-07-25 00:00:00,1924034886.21212
2024-07-26 00:00:00,1819909653.84367
2024-07-27 00:00:00,1865151546.42066
2024-07-28 00:00:00,1862836108.52995
2024-07-29 00:00:00,1840893396.24875
2024-07-30 00:00:00,1847790322.84705
2024-07-31 00:00:00,1805118563.06682
2024-08-01 00:00:00,1772762563.23592
2024-08-02 00:00:00,1755555289.43153
2024-08-03 00:00:00,1640085792.18501
2024-08-04 00:00:00,1592360805.43283
2024-08-05 00:00:00,1493788885.86264
2024-08-06 00:00:00,1338549472.31422
2024-08-07 00:00:00,1346215939.57722
2024-08-08 00:00:00,1260950145.84461
2024-08-09 00:00:00,1416520949.78644
2024-08-10 00:00:00,1407998096.56662
2024-08-11 00:00:00,1366468303.69071
2024-08-12 00:00:00,1324326022.22806
2024-08-13 00:00:00,1362107302.25288
2024-08-14 00:00:00,1336497655.51895
2024-08-15 00:00:00,1284921899.88201
2024-08-16 00:00:00,1240378330.87769
2024-08-17 00:00:00,1254792867.21406
2024-08-18 00:00:00,1253857871.44491
2024-08-19 00:00:00,1270345524.47431
2024-08-20 00:00:00,1212112664.1594
2024-08-21 00:00:00,1192433504.65186
2024-08-22 00:00:00,1211629470.51859
2024-08-23 00:00:00,1197397350.78616
2024-08-24 00:00:00,1258953832.26681
2024-08-25 00:00:00,1238734580.76172
2024-08-26 00:00:00,1236760433.28553
2024-08-27 00:00:00,1188774860.43343
2024-08-28 00:00:00,1084958872.98855
2024-08-29 00:00:00,1123660168.85562
2024-08-30 00:00:00,1106592544.86907
2024-08-31 00:00:00,1080814173.00438
2024-09-01 00:00:00,1078684746.03041
2024-09-02 00:00:00,1046290650.76832
2024-09-03 00:00:00,1068329903.43079
2024-09-04 00:00:00,1051270395.50966
2024-09-05 00:00:00,1056286341.87777
2024-09-06 00:00:00,1015442972.06579
2024-09-07 00:00:00,949060859.61053
2024-09-08 00:00:00,978409846.60206
2024-09-09 00:00:00,983275423.64648
2024-09-10 00:00:00,1005793252.84882
2024-09-11 00:00:00,1006968302.21683
2024-09-12 00:00:00,995804391.21943
2024-09-13 00:00:00,994165513.97033
2024-09-14 00:00:00,1025046549.85146
2024-09-15 00:00:00,1022731703.69272
2024-09-16 00:00:00,990626722.50329
2024-09-17 00:00:00,963134953.48152
2024-09-18 00:00:00,973506958.04713
2024-09-19 00:00:00,974823109.89393
2024-09-20 00:00:00,1021508540.32775
2024-09-21 00:00:00,1050027582.9476
2024-09-22 00:00:00,1058629815.69548
2024-09-23 00:00:00,1049397539.80906
2024-09-24 00:00:00,1092818312.71448
2024-09-25 00:00:00,1086725234.39212
2024-09-26 00:00:00,1039153020.61796
2024-09-27 00:00:00,1053065804.01485
2024-09-28 00:00:00,1055728009.3774
2024-09-29 00:00:00,1037506237.24707
2024-09-30 00:00:00,1028241004.70962
2024-10-01 00:00:00,997175814.25258
2024-10-02 00:00:00,935905932.56453
2024-10-03 00:00:00,902085255.47076
2024-10-04 00:00:00,881171828.57422
2024-10-05 00:00:00,910306689.66698
2024-10-06 00:00:00,901416130.98121
2024-10-07 00:00:00,905279040.41325
2024-10-08 00:00:00,913016980.38116
2024-10-09 00:00:00,914501730.13702
2024-10-10 00:00:00,874688359.96401
2024-10-11 00:00:00,876703685.4426
2024-10-12 00:00:00,905399581.29272
2024-10-13 00:00:00,913727550.73037
2024-10-14 00:00:00,910996561.67911
2024-10-15 00:00:00,963781555.65999
2024-10-16 00:00:00,943383080.56399
2024-10-17 00:00:00,954522269.75062
2024-10-18 00:00:00,955698360.9857
2024-10-19 00:00:00,964052531.90563
2024-10-20 00:00:00,932126146.61408
2024-10-21 00:00:00,939298855.8039
2024-10-22 00:00:00,892612773.97287
2024-10-23 00:00:00,881063649.53109
2024-10-24 00:00:00,843467864.33979
2024-10-25 00:00:00,867004352.77609
2024-10-26 00:00:00,863298602.31377
2024-10-27 00:00:00,865816179.67042
2024-10-28 00:00:00,901148029.08358
2024-10-29 00:00:00,971048350.77443
2024-10-30 00:00:00,1063237917.10659
2024-10-31 00:00:00,1077979989.66084
2024-11-01 00:00:00,1026267920.04166
2024-11-02 00:00:00,1018077175.14148
2024-11-03 00:00:00,1077976296.49898
2024-11-04 00:00:00,1065323680.58783
2024-11-05 00:00:00,1034437608.97122
2024-11-06 00:00:00,1055838525.60057
2024-11-07 00:00:00,1199869565.43983
2024-11-08 00:00:00,1324709880.61668
2024-11-09 00:00:00,1441505582.62392
2024-11-10 00:00:00,1497944050.76034
2024-11-11 00:00:00,1559049988.54123
2024-11-12 00:00:00,1634651887.27054
2024-11-13 00:00:00,1604822832.12763
2024-11-14 00:00:00,1615489371.09683
2024-11-15 00:00:00,1582838566.869
2024-11-16 00:00:00,1588590738.52607
2024-11-17 00:00:00,1614445027.10999
2024-11-18 00:00:00,1567595104.53977
2024-11-19 00:00:00,1627578353.01239
2024-11-20 00:00:00,1590400072.22835
2024-11-21 00:00:00,1573360272.36718
2024-11-22 00:00:00,1716437419.34624
2024-11-23 00:00:00,1676613284.75559
2024-11-24 00:00:00,1716065583.25148
2024-11-25 00:00:00,1672432949.74174
2024-11-26 00:00:00,1690076054.5849
2024-11-27 00:00:00,1636676838.76644
2024-11-28 00:00:00,1789079841.56443
2024-11-29 00:00:00,1740816383.348
