time,tvl
2022-05-10 00:00:00,12333464844.63804
2022-05-11 00:00:00,11595676249.97394
2022-05-12 00:00:00,9244719849.52895
2022-05-13 00:00:00,8387947914.10328
2022-05-14 00:00:00,8675786007.49915
2022-05-15 00:00:00,8770075827.68826
2022-05-16 00:00:00,9065756551.70243
2022-05-17 00:00:00,8756006520.67293
2022-05-18 00:00:00,8954138495.43975
2022-05-19 00:00:00,8269482693.30221
2022-05-20 00:00:00,8586515306.45424
2022-05-21 00:00:00,8336123918.01155
2022-05-22 00:00:00,8450807298.42786
2022-05-23 00:00:00,8723384540.25788
2022-05-24 00:00:00,8489747534.62368
2022-05-25 00:00:00,8435880883.64445
2022-05-26 00:00:00,8372244522.47175
2022-05-27 00:00:00,7626610155.63221
2022-05-28 00:00:00,7396396879.46707
2022-05-29 00:00:00,7655743615.73371
2022-05-30 00:00:00,7722267485.02564
2022-05-31 00:00:00,8503163677.22181
2022-06-01 00:00:00,8328413791.02391
2022-06-02 00:00:00,7816033676.93669
2022-06-03 00:00:00,7825744721.00516
2022-06-04 00:00:00,7573441179.00367
2022-06-05 00:00:00,7708021983.76078
2022-06-06 00:00:00,7717543079.87204
2022-06-07 00:00:00,7525619669.42772
2022-06-08 00:00:00,7762697038.43016
2022-06-09 00:00:00,7659488944.38903
2022-06-10 00:00:00,7611214821.02637
2022-06-11 00:00:00,7183613869.94062
2022-06-12 00:00:00,6556186722.53105
2022-06-13 00:00:00,6059700637.08591
2022-06-14 00:00:00,5146394959.72185
2022-06-15 00:00:00,5150083485.52735
2022-06-16 00:00:00,5273903360.30331
2022-06-17 00:00:00,4569780460.14682
2022-06-18 00:00:00,4688303994.00428
2022-06-19 00:00:00,4273604850.17059
2022-06-20 00:00:00,4695024018.20749
2022-06-21 00:00:00,4815495582.272
2022-06-22 00:00:00,4796390172.5469
2022-06-23 00:00:00,4624109086.96774
2022-06-24 00:00:00,4914782963.25482
2022-06-25 00:00:00,5247660857.144
2022-06-26 00:00:00,5336156445.36253
2022-06-27 00:00:00,5172116610.77135
2022-06-28 00:00:00,5083594153.97205
2022-06-29 00:00:00,4935169566.65118
2022-06-30 00:00:00,4712977381.80281
2022-07-01 00:00:00,4763831875.60426
2022-07-02 00:00:00,4582057974.40845
2022-07-03 00:00:00,4581471448.52764
2022-07-04 00:00:00,4624675259.24028
2022-07-05 00:00:00,4984983055.94595
2022-07-06 00:00:00,4974559493.44555
2022-07-07 00:00:00,5133736448.5431
2022-07-08 00:00:00,5344081527.03734
2022-07-09 00:00:00,5250407031.95243
2022-07-10 00:00:00,5250360556.7409
2022-07-11 00:00:00,5061484195.94416
2022-07-12 00:00:00,4746412145.45052
2022-07-13 00:00:00,4517909382.25939
2022-07-14 00:00:00,4813719763.44881
2022-07-15 00:00:00,5145157261.34124
2022-07-16 00:00:00,5287333312.85134
2022-07-17 00:00:00,5897920265.35801
2022-07-18 00:00:00,5848335028.07519
2022-07-19 00:00:00,6818774574.4721
2022-07-20 00:00:00,6678884086.34168
2022-07-21 00:00:00,6612586502.30909
2022-07-22 00:00:00,6765439728.56616
2022-07-23 00:00:00,6951636984.35757
2022-07-24 00:00:00,6809638843.35536
2022-07-25 00:00:00,6815380955.27422
2022-07-26 00:00:00,6333162243.82607
2022-07-27 00:00:00,6270641475.78162
2022-07-28 00:00:00,7036221468.50002
2022-07-29 00:00:00,7514351432.32138
2022-07-30 00:00:00,7519984075.46121
2022-07-31 00:00:00,7421914302.07423
2022-08-01 00:00:00,7332208984.27419
2022-08-02 00:00:00,7166254107.40562
2022-08-03 00:00:00,6967295709.96438
2022-08-04 00:00:00,7164465654.9072
2022-08-05 00:00:00,7042199984.14722
2022-08-06 00:00:00,7597604210.12858
2022-08-07 00:00:00,7353034058.54475
2022-08-08 00:00:00,7462437135.47445
2022-08-09 00:00:00,7778249085.74462
2022-08-10 00:00:00,7320949328.53161
2022-08-11 00:00:00,8216727289.29741
2022-08-12 00:00:00,8281475110.37721
2022-08-13 00:00:00,8575456826.06397
2022-08-14 00:00:00,8743865696.11334
2022-08-15 00:00:00,8574273209.88998
2022-08-16 00:00:00,8332835790.14355
2022-08-17 00:00:00,8346242557.21946
2022-08-18 00:00:00,8124104533.38945
2022-08-19 00:00:00,8026214614.64613
2022-08-20 00:00:00,7177379844.47393
2022-08-21 00:00:00,6953288173.81816
2022-08-22 00:00:00,7107710810.86168
2022-08-23 00:00:00,7136494471.18588
2022-08-24 00:00:00,7221021240.78038
2022-08-25 00:00:00,7355750573.55145
2022-08-26 00:00:00,7412282386.55134
2022-08-27 00:00:00,6656172160.87469
2022-08-28 00:00:00,6602312335.84769
2022-08-29 00:00:00,6321823604.09705
2022-08-30 00:00:00,6800958642.9618
2022-08-31 00:00:00,6826349841.16782
2022-09-01 00:00:00,6788495389.31087
2022-09-02 00:00:00,6956941901.8697
2022-09-03 00:00:00,6964664592.605
2022-09-04 00:00:00,6890989681.84851
2022-09-05 00:00:00,6960908357.53138
2022-09-06 00:00:00,7307764880.28242
2022-09-07 00:00:00,6779710272.67676
2022-09-08 00:00:00,7174881004.90465
2022-09-09 00:00:00,7246058695.10092
2022-09-10 00:00:00,7577008327.83607
2022-09-11 00:00:00,7836801192.38029
2022-09-12 00:00:00,7723269787.23749
2022-09-13 00:00:00,7600990361.75168
2022-09-14 00:00:00,6962239660.2687
