time,tvl
2023-12-24 00:00:00,234183595.39909
2023-12-25 00:00:00,242282287.40407
2023-12-26 00:00:00,247455731.6938
2023-12-27 00:00:00,247439826.26609
2023-12-28 00:00:00,271221851.98494
2023-12-29 00:00:00,272128911.64889
2023-12-30 00:00:00,276208654.0808
2023-12-31 00:00:00,287195126.37663996
2024-01-01 00:00:00,306657048.53409
2024-01-02 00:00:00,327639111.59275997
2024-01-03 00:00:00,339637540.52367
2024-01-04 00:00:00,323450512.12158
2024-01-05 00:00:00,333580929.60445
2024-01-06 00:00:00,333724708.13225
2024-01-07 00:00:00,330958262.22291
2024-01-08 00:00:00,328549955.86618
2024-01-09 00:00:00,339713762.08982
2024-01-10 00:00:00,348915488.06185
2024-01-11 00:00:00,385585306.21952
2024-01-12 00:00:00,390979845.59132004
2024-01-13 00:00:00,378719914.11872
2024-01-14 00:00:00,389171719.63339
2024-01-15 00:00:00,379761208.58134997
2024-01-16 00:00:00,385181011.97712
2024-01-17 00:00:00,394130575.8394
2024-01-18 00:00:00,419872750.24759
2024-01-19 00:00:00,413889917.61104995
2024-01-20 00:00:00,421063977.84873
2024-01-21 00:00:00,430196382.31865996
2024-01-22 00:00:00,442800197.2505
2024-01-23 00:00:00,417698753.8887
2024-01-24 00:00:00,407036654.70696
2024-01-25 00:00:00,410064189.92424
2024-01-26 00:00:00,408807635.46756
2024-01-27 00:00:00,426444787.07773
2024-01-28 00:00:00,430004715.31602997
2024-01-29 00:00:00,430737174.05973
2024-01-30 00:00:00,454247949.62828
2024-01-31 00:00:00,468422680.55331993
2024-02-01 00:00:00,460246105.66085005
2024-02-02 00:00:00,472842504.51915
2024-02-03 00:00:00,480406010.90764004
2024-02-04 00:00:00,486732004.99231994
2024-02-05 00:00:00,494899662.32732
2024-02-06 00:00:00,519278171.12803996
2024-02-07 00:00:00,573495172.42872
2024-02-08 00:00:00,607600495.30374
2024-02-09 00:00:00,622430395.63667
2024-02-10 00:00:00,667349723.67584
2024-02-11 00:00:00,669275995.54891
2024-02-12 00:00:00,668585777.33571
2024-02-13 00:00:00,716804850.1804899
2024-02-14 00:00:00,707051652.2042501
2024-02-15 00:00:00,746496066.30878
2024-02-16 00:00:00,761717467.9482701
2024-02-17 00:00:00,757316424.73108
2024-02-18 00:00:00,757384773.4447801
2024-02-19 00:00:00,785331831.03114
2024-02-20 00:00:00,811896294.8147401
2024-02-21 00:00:00,825754762.0751001
2024-02-22 00:00:00,815491054.62485
2024-02-23 00:00:00,824764997.6461301
2024-02-24 00:00:00,810040791.5290599
2024-02-25 00:00:00,827617344.7357899
2024-02-26 00:00:00,872165212.7671
2024-02-27 00:00:00,891441962.95468
2024-02-28 00:00:00,915344219.43419
2024-02-29 00:00:00,960276201.53011
2024-03-01 00:00:00,952744111.5898899
2024-03-02 00:00:00,980970989.5340601
2024-03-03 00:00:00,976779685.62847
2024-03-04 00:00:00,1001113410.23985
2024-03-05 00:00:00,1038202417.87112
2024-03-06 00:00:00,1023964933.9923401
2024-03-07 00:00:00,1115274803.41695
2024-03-08 00:00:00,1088543662.14039
2024-03-09 00:00:00,1093684760.89078
2024-03-10 00:00:00,1098005091.41749
2024-03-11 00:00:00,1087593831.76938
2024-03-12 00:00:00,1132766291.22504
2024-03-13 00:00:00,1106850744.26454
2024-03-14 00:00:00,1111726217.02204
2024-03-15 00:00:00,1091602356.76058
2024-03-16 00:00:00,1043420781.56051
2024-03-17 00:00:00,982816943.4087601
2024-03-18 00:00:00,1014923458.97558
2024-03-19 00:00:00,982453130.1705099
2024-03-20 00:00:00,879249908.02483
2024-03-21 00:00:00,983244730.22979
2024-03-22 00:00:00,980940380.19726
2024-03-23 00:00:00,938273403.1244899
2024-03-24 00:00:00,947568585.7523901
2024-03-25 00:00:00,977698454.86401
2024-03-26 00:00:00,1032786079.13465
2024-03-27 00:00:00,1045958464.97713
2024-03-28 00:00:00,1025300248.3478099
2024-03-29 00:00:00,1048043824.7001699
2024-03-30 00:00:00,1034886998.89587
2024-03-31 00:00:00,1035253366.7264401
2024-04-01 00:00:00,1079753196.11431
2024-04-02 00:00:00,1039094873.3596199
2024-04-03 00:00:00,973931749.08995
2024-04-04 00:00:00,992688097.3971701
2024-04-05 00:00:00,997559270.19348
2024-04-06 00:00:00,997596762.37384
2024-04-07 00:00:00,1009354526.40533
2024-04-08 00:00:00,1025888409.1366599
2024-04-09 00:00:00,1153903541.9055
2024-04-10 00:00:00,1102559771.8157
2024-04-11 00:00:00,1165688456.54077
2024-04-12 00:00:00,1237187040.93951
2024-04-13 00:00:00,1161710689.2635298
2024-04-14 00:00:00,1071863035.74452
2024-04-15 00:00:00,1218928997.43166
2024-04-16 00:00:00,1212417516.6027598
2024-04-17 00:00:00,1217997772.92548
2024-04-18 00:00:00,1176920734.34703
2024-04-19 00:00:00,1270200713.4114
2024-04-20 00:00:00,1279085996.38907
2024-04-21 00:00:00,1317238032.96923
2024-04-22 00:00:00,1316196210.13225
2024-04-23 00:00:00,1353725989.00742
2024-04-24 00:00:00,1369000263.4057
2024-04-25 00:00:00,1343134194.25351
2024-04-26 00:00:00,1374683645.6490102
2024-04-27 00:00:00,1380521196.76594
2024-04-28 00:00:00,1428227014.27281
2024-04-29 00:00:00,1461620698.2875001
2024-04-30 00:00:00,1412419760.07674
2024-05-01 00:00:00,1329043836.69415
2024-05-02 00:00:00,1316678330.90642
2024-05-03 00:00:00,1344735172.76914
2024-05-04 00:00:00,1398176662.10622
2024-05-05 00:00:00,1808163802.8614597
2024-05-06 00:00:00,1850911124.0089598
2024-05-07 00:00:00,1938941165.93052
2024-05-08 00:00:00,2122609323.97117
2024-05-09 00:00:00,2087795919.89717
2024-05-10 00:00:00,2174864236.04095
2024-05-11 00:00:00,2042981582.4146
2024-05-12 00:00:00,2115632068.52128
2024-05-13 00:00:00,2144359107.96963
2024-05-14 00:00:00,2183976214.97021
2024-05-15 00:00:00,2132647752.6184201
2024-05-16 00:00:00,2240629856.62208
2024-05-17 00:00:00,2184019649.4015303
2024-05-18 00:00:00,2328904747.5507603
2024-05-19 00:00:00,2354818917.0932703
2024-05-20 00:00:00,2319946603.44429
2024-05-21 00:00:00,2681424334.61141
2024-05-22 00:00:00,2861147621.59591
2024-05-23 00:00:00,2899087180.38618
2024-05-24 00:00:00,3017560201.92031
2024-05-25 00:00:00,2959382492.66006
2024-05-26 00:00:00,2952397176.79605
2024-05-27 00:00:00,3036790211.4981003
2024-05-28 00:00:00,3071730239.2798
2024-05-29 00:00:00,3038483616.6227903
2024-05-30 00:00:00,2980856217.3425503
2024-05-31 00:00:00,2953222191.6642504
2024-06-01 00:00:00,2982458001.75581
2024-06-02 00:00:00,3005185639.36281
2024-06-03 00:00:00,2979483064.9435396
2024-06-04 00:00:00,2966897128.98663
2024-06-05 00:00:00,3002090401.83491
2024-06-06 00:00:00,3028529622.98849
2024-06-07 00:00:00,2987550062.6935997
2024-06-08 00:00:00,2898976139.47723
2024-06-09 00:00:00,2882544756.16268
2024-06-10 00:00:00,2920163010.5467
2024-06-11 00:00:00,2878824620.82992
2024-06-12 00:00:00,2743977919.16418
2024-06-13 00:00:00,2782190311.65292
2024-06-14 00:00:00,2712440293.63216
2024-06-15 00:00:00,2703737322.70977
2024-06-16 00:00:00,2770694128.50425
2024-06-17 00:00:00,2803887484.91437
2024-06-18 00:00:00,2735728188.87223
2024-06-19 00:00:00,2656352899.16316
2024-06-20 00:00:00,2686508310.96068
2024-06-21 00:00:00,2653399217.5710897
2024-06-22 00:00:00,2649581346.0620003
